date,Xinyi_StnPres,Xinyi_StnPresMax,Xinyi_StnPresMin,Xinyi_RH,Xinyi_RHMin,Xinyi_WS,Xinyi_WD,Xinyi_WSGust,Xinyi_WDGust,Xinyi_Precp
2018/01/01,1013.8,1015.8,1011.8,77,66,2.0,83,11.0,57,0.0
2018/01/02,1011.7,1014.1,1009.1,75,59,2.0,82,12.1,127,0.0
2018/01/03,1010.9,1013.0,1008.8,72,57,1.9,74,9.3,100,0.0
2018/01/04,1008.7,1010.6,1005.8,82,61,0.8,253,16.5,142,0.0
2018/01/05,1009.6,1011.3,1006.9,93,86,1.1,75,9.9,52,0.0
2018/01/06,1009.0,1011.1,1006.2,97,94,2.0,83,9.3,64,26.5
2018/01/07,1007.9,1011.1,1004.4,94,73,0.9,79,11.0,84,66.5
2018/01/08,1006.8,1013.4,1003.5,96,80,0.6,87,8.2,62,63.0
2018/01/09,1015.0,1017.3,1011.9,83,60,0.5,90,7.1,126,16.5
2018/01/10,1017.9,1019.9,1015.8,63,35,0.5,30,9.3,85,0.0
2018/01/11,1019.3,1022.3,1016.9,56,43,0.5,16,8.2,110,0.0
2018/01/12,1021.4,1022.9,1019.1,53,42,0.6,70,6.6,46,0.0
2018/01/13,1019.2,1021.6,1016.9,58,45,1.4,70,10.4,78,0.0
2018/01/14,1013.8,1017.9,1010.7,72,54,1.0,82,7.1,87,0.0
2018/01/15,1009.4,1012.5,1006.9,69,47,1.0,75,9.9,116,0.0
2018/01/16,1006.1,1009.0,1003.7,73,28,0.2,86,4.9,258,0.0
2018/01/17,1007.1,1009.4,1004.7,80,50,0.9,79,9.3,140,0.0
2018/01/18,1009.1,1011.2,1007.5,95,84,1.6,78,9.9,83,0.5
2018/01/19,1010.7,1013.4,1009.1,98,96,0.9,61,7.1,76,13.0
2018/01/20,1009.0,1010.9,1006.6,97,92,1.9,79,8.8,65,3.5
2018/01/21,1006.8,1010.2,1004.0,95,83,1.4,84,8.2,89,0.0
2018/01/22,1007.0,1009.1,1004.7,87,69,1.3,75,8.8,85,3.0
2018/01/23,1008.1,1009.9,1005.7,79,66,1.8,71,9.3,108,0.0
2018/01/24,1009.7,1011.4,1007.7,86,71,2.2,75,9.3,95,0.0
2018/01/25,1009.5,1011.8,1006.9,92,78,2.0,82,9.9,83,0.0
2018/01/26,1012.1,1014.4,1008.6,94,87,1.9,81,11.0,89,0.5
2018/01/27,1009.5,1013.4,1005.9,84,69,1.7,73,10.4,101,0.0
2018/01/28,1007.6,1011.6,1003.6,92,75,0.6,75,6.6,257,9.5
2018/01/29,1013.1,1015.2,1010.1,93,88,1.1,81,8.2,64,12.0
2018/01/30,1013.0,1015.8,1010.2,96,85,1.8,82,8.8,97,11.5
2018/01/31,1011.5,1015.0,1008.0,97,91,0.9,68,7.7,84,15.5
2018/02/01,1014.6,1016.7,1012.4,93,87,0.6,69,6.6,60,3.5
2018/02/02,1015.8,1018.4,1013.1,94,86,0.8,82,7.1,105,2.5
2018/02/03,1018.1,1019.3,1016.1,93,87,0.3,8,5.5,110,27.5
2018/02/04,1018.2,1019.5,1016.6,96,91,0.3,71,5.5,104,32.5
2018/02/05,1018.6,1020.5,1016.8,95,93,0.1,67,3.0,127,21.0
2018/02/06,1016.8,1019.1,1015.1,66,53,0.8,83,6.6,77,0.0
2018/02/07,1013.3,1016.1,1010.5,88,59,1.7,76,8.8,73,16.0
2018/02/08,1011.9,1014.0,1009.7,90,73,2.1,74,8.8,56,10.0
2018/02/09,1008.6,1010.7,1006.2,97,86,0.5,69,6.6,77,5.0
2018/02/10,1010.3,1015.1,1007.4,98,92,0.3,74,5.5,81,4.5
2018/02/11,1016.5,1019.3,1014.1,93,73,0.7,74,7.7,61,5.0
2018/02/12,1018.9,1021.1,1016.6,59,43,1.1,74,9.9,105,0.0
2018/02/13,1015.9,1019.1,1012.4,62,53,1.7,73,10.4,114,0.0
2018/02/14,1011.1,1014.2,1008.0,67,31,0.3,70,4.9,243,0.0
2018/02/15,1008.4,1010.6,1005.3,66,29,0.2,82,5.5,297,0.0
2018/02/16,1007.4,1010.2,1005.3,87,56,0.4,84,8.2,238,0.0
2018/02/17,1010.9,1013.6,1009.1,88,80,2.0,78,11.0,89,0.0
2018/02/18,1009.6,1012.2,1007.2,76,40,0.2,76,5.5,94,0.0
2018/02/19,1008.2,1011.2,1004.8,74,38,0.2,79,6.6,301,0.0
2018/02/20,1007.4,1009.5,1004.6,95,79,0.7,73,16.5,318,0.0
2018/02/21,1008.8,1010.3,1006.7,97,86,1.0,84,9.3,82,0.0
2018/02/22,1011.2,1013.9,1008.8,99,97,0.9,75,8.2,65,19.0
2018/02/23,1012.6,1014.5,1010.8,88,77,1.7,77,10.4,72,0.0
2018/02/24,1011.1,1014.2,1009.5,90,81,0.3,29,6.0,248,0.0
2018/02/25,1011.7,1014.5,1009.1,99,97,0.3,75,5.5,86,6.0
2018/02/26,1012.9,1014.9,1011.4,84,74,1.4,74,9.9,68,0.0
2018/02/27,1009.0,1011.8,1006.9,82,48,0.6,78,7.7,306,0.0
2018/02/28,1005.5,1007.2,1004.4,97,87,0.2,209,9.3,299,17.0
2018/03/01,1005.3,1007.0,1003.5,88,72,1.5,80,9.9,59,0.0
2018/03/02,1004.3,1006.3,1002.4,81,58,0.3,78,8.2,54,0.0
2018/03/03,1003.2,1005.1,1001.3,93,77,0.3,60,4.9,294,0.0
2018/03/04,1004.1,1005.8,1001.7,90,67,0.2,65,7.7,349,0.0
2018/03/05,1006.2,1012.3,1002.9,96,77,0.9,78,12.1,86,1.5
2018/03/06,1012.6,1014.6,1011.4,99,99,1.7,75,9.9,69,0.0
2018/03/07,1009.0,1012.4,1005.2,92,73,1.0,82,7.7,97,1.0
2018/03/08,1012.8,1017.2,1007.4,94,80,0.4,80,7.7,90,22.0
2018/03/09,1015.7,1017.3,1014.1,65,46,0.6,69,8.2,125,0.0
2018/03/10,1014.7,1016.4,1012.4,58,40,1.2,78,9.3,62,0.0
2018/03/11,1013.3,1015.5,1010.9,53,35,1.5,78,9.3,81,0.0
2018/03/12,1010.6,1012.7,1008.1,56,20,0.3,109,6.6,254,0.0
2018/03/13,1008.9,1011.3,1006.6,68,38,0.2,102,6.0,291,0.0
2018/03/14,1007.5,1009.5,1005.7,74,29,0.2,45,7.7,84,0.0
2018/03/15,1006.1,1008.0,1004.1,83,52,0.4,54,7.7,310,1.0
2018/03/16,1008.2,1012.5,1003.3,94,73,0.7,77,9.9,333,0.5
2018/03/17,1011.0,1013.0,1009.1,99,91,1.6,78,8.8,226,0.0
2018/03/18,1007.7,1009.9,1005.6,85,42,0.4,75,7.7,308,0.0
2018/03/19,1004.1,1006.6,1000.6,82,39,0.4,268,9.9,253,0.0
2018/03/20,1004.0,1008.1,1001.2,98,94,0.9,75,7.1,120,5.5
2018/03/21,1009.0,1011.4,1006.6,73,53,0.9,298,8.8,282,0.5
2018/03/22,1009.9,1011.6,1007.8,63,43,0.7,76,7.7,78,0.0
2018/03/23,1011.2,1012.8,1009.6,58,29,0.6,70,18.2,233,0.0
2018/03/24,1011.7,1013.5,1009.6,60,38,1.4,95,10.4,50,0.0
2018/03/25,1011.3,1013.3,1009.6,57,44,1.4,107,10.4,108,0.0
2018/03/26,1009.4,1009.9,1007.7,62,44,0.6,74,9.9,332,0.0
2018/03/27,1008.0,1009.7,1006.8,86,61,0.6,87,8.8,332,2.0
2018/03/28,1006.3,1008.0,1004.6,83,63,0.9,56,9.9,98,0.0
2018/03/29,1005.9,1007.4,1004.4,65,40,1.4,75,9.3,145,0.0
2018/03/30,1007.5,1009.9,1005.5,70,49,1.2,81,11.5,261,0.5
2018/03/31,1006.9,1009.0,1004.2,66,40,1.6,78,14.8,296,0.0
2018/04/01,1005.3,1007.0,1003.4,56,37,1.0,68,12.1,310,0.0
2018/04/02,1005.0,1006.4,1003.5,67,36,0.5,41,7.7,332,0.0
2018/04/03,1005.9,1006.8,1004.7,78,49,0.5,22,7.7,286,0.0
2018/04/04,1005.1,1007.0,1003.5,78,44,0.3,63,5.5,78,0.0
2018/04/05,1003.8,1005.3,1002.3,76,51,0.4,242,7.7,306,0.0
2018/04/06,1009.1,1016.7,1002.5,86,60,0.9,77,18.2,291,0.0
2018/04/07,1016.1,1018.3,1014.6,65,38,0.5,74,11.0,257,3.5
2018/04/08,1012.1,1015.3,1009.5,55,42,1.0,78,9.9,121,0.0
2018/04/09,1009.7,1012.4,1007.0,62,30,0.4,91,6.0,127,0.0
2018/04/10,1007.1,1009.7,1004.6,67,32,0.4,71,7.1,296,0.0
2018/04/11,1004.2,1006.3,1001.8,77,53,0.3,260,6.6,331,0.0
2018/04/12,1004.0,1005.9,1002.4,92,71,0.2,82,6.0,289,9.5
2018/04/13,1004.6,1006.3,1002.6,85,48,0.2,82,6.6,117,0.5
2018/04/14,1002.8,1004.4,1000.9,94,64,0.3,80,8.8,325,2.0
2018/04/15,1007.8,1010.3,1003.1,93,79,1.5,78,13.2,303,4.0
2018/04/16,1008.8,1010.7,1006.8,70,58,2.0,75,10.4,60,5.0
2018/04/17,1010.3,1011.1,1009.2,90,74,1.1,75,4.9,37,13.5
2018/04/18,1008.0,1009.9,1006.6,81,64,1.4,78,8.8,74,0.0
2018/04/19,1006.6,1007.9,1005.2,73,50,0.9,70,8.2,78,0.0
2018/04/20,1006.4,1007.8,1005.0,70,55,1.3,67,10.4,47,0.0
2018/04/21,1005.1,1006.8,1003.5,70,47,0.3,77,4.9,136,0.0
2018/04/22,1003.5,1005.5,1001.5,74,41,0.2,24,4.1,277,0.0
2018/04/23,1000.9,1002.6,998.7,75,44,0.3,117,7.1,296,0.0
2018/04/24,1001.9,1005.8,999.0,95,77,1.0,80,14.8,235,11.5
2018/04/25,1005.8,1007.7,1004.5,77,54,1.2,73,7.7,100,0.0
2018/04/26,1005.5,1006.9,1004.1,74,56,1.1,75,16.5,320,0.0
2018/04/27,1007.2,1009.5,1004.7,83,57,0.8,82,11.5,312,0.0
2018/04/28,1006.9,1008.5,1005.0,81,68,1.1,82,12.1,327,0.0
2018/04/29,1004.8,1006.8,1002.9,85,54,0.4,76,10.4,2,0.0
2018/04/30,1005.0,1006.8,1003.9,84,49,0.2,51,21.5,347,0.0
2018/05/01,1004.4,1006.6,1003.0,84,53,0.3,61,6.6,318,0.0
2018/05/02,1003.7,1005.6,1001.8,82,51,0.7,247,16.0,306,0.0
2018/05/03,1009.1,1011.2,1005.1,90,77,1.9,77,20.4,349,1.0
2018/05/04,1009.1,1010.3,1007.8,69,53,2.1,81,17.1,322,0.0
2018/05/05,1007.7,1009.5,1005.8,69,46,0.2,53,20.9,297,0.0
2018/05/06,1003.7,1006.9,1001.3,78,47,0.3,63,10.4,341,0.0
2018/05/07,999.8,999.6,997.9,87,90,0.7,61,11.0,82,0.0
2018/05/08,1001.5,1006.6,1000.0,90,58,1.3,73,11.0,214,26.0
2018/05/09,1008.4,1011.2,1005.5,82,69,1.3,80,7.7,64,0.0
2018/05/10,1009.2,1011.4,1007.2,72,55,1.7,76,9.9,42,0.0
2018/05/11,1005.8,1008.1,1003.7,71,47,0.7,77,6.6,47,0.0
2018/05/12,1003.4,1005.1,1001.7,76,53,0.5,25,12.6,206,0.0
2018/05/13,1002.6,1004.0,1001.4,79,53,0.6,255,6.0,209,0.0
2018/05/14,1002.7,1003.1,1000.4,78,67,0.5,24,6.6,261,0.0
2018/05/15,1002.1,1003.9,1000.9,83,58,0.4,27,6.6,268,0.0
2018/05/16,1000.9,1002.4,1000.0,86,50,0.3,68,6.6,286,0.0
2018/05/17,999.9,1001.4,998.1,85,49,0.5,70,6.6,67,0.0
2018/05/18,999.3,1000.9,997.8,83,41,0.5,71,6.6,70,0.0
2018/05/19,1000.5,1001.7,999.2,86,55,0.5,79,6.6,267,0.0
2018/05/20,1001.2,1003.9,999.1,81,57,1.1,72,9.3,290,0.0
2018/05/21,1002.3,1003.7,1001.4,84,84,0.8,77,7.1,71,0.0
2018/05/22,1002.2,1004.2,1000.1,80,56,0.6,60,8.2,288,0.0
2018/05/23,1003.1,1004.4,1000.9,89,63,1.5,79,10.4,83,0.0
2018/05/24,1002.4,1004.2,1000.9,82,55,1.0,72,8.2,351,0.0
2018/05/25,999.9,1002.4,997.8,80,54,0.6,214,7.1,260,0.0
2018/05/26,999.2,1000.8,997.9,75,51,0.8,213,8.8,346,0.0
2018/05/27,1000.7,1002.2,998.7,75,35,0.5,35,6.0,197,0.0
2018/05/28,1001.2,1003.0,1000.1,79,50,0.9,81,8.8,302,0.0
2018/05/29,1002.3,1003.9,1000.9,84,54,0.6,80,7.1,259,4.5
2018/05/30,1002.5,1004.0,1000.3,87,53,0.5,167,8.2,156,22.0
2018/05/31,1002.0,1003.9,1000.2,80,54,0.8,72,9.9,286,0.0
2018/05/01,1004.4,1006.6,1003.0,84,53,0.3,61,6.6,318,0.0
2018/05/02,1003.7,1005.6,1001.8,82,51,0.7,247,16.0,306,0.0
2018/05/03,1009.1,1011.2,1005.1,90,77,1.9,77,20.4,349,1.0
2018/05/04,1009.1,1010.3,1007.8,69,53,2.1,81,17.1,322,0.0
2018/05/05,1007.7,1009.5,1005.8,69,46,0.2,53,20.9,297,0.0
2018/05/06,1003.7,1006.9,1001.3,78,47,0.3,63,10.4,341,0.0
2018/05/07,999.8,999.6,997.9,87,90,0.7,61,11.0,82,0.0
2018/05/08,1001.5,1006.6,1000.0,90,58,1.3,73,11.0,214,26.0
2018/05/09,1008.4,1011.2,1005.5,82,69,1.3,80,7.7,64,0.0
2018/05/10,1009.2,1011.4,1007.2,72,55,1.7,76,9.9,42,0.0
2018/05/11,1005.8,1008.1,1003.7,71,47,0.7,77,6.6,47,0.0
2018/05/12,1003.4,1005.1,1001.7,76,53,0.5,25,12.6,206,0.0
2018/05/13,1002.6,1004.0,1001.4,79,53,0.6,255,6.0,209,0.0
2018/05/14,1002.7,1003.1,1000.4,78,67,0.5,24,6.6,261,0.0
2018/05/15,1002.1,1003.9,1000.9,83,58,0.4,27,6.6,268,0.0
2018/05/16,1000.9,1002.4,1000.0,86,50,0.3,68,6.6,286,0.0
2018/05/17,999.9,1001.4,998.1,85,49,0.5,70,6.6,67,0.0
2018/05/18,999.3,1000.9,997.8,83,41,0.5,71,6.6,70,0.0
2018/05/19,1000.5,1001.7,999.2,86,55,0.5,79,6.6,267,0.0
2018/05/20,1001.2,1003.9,999.1,81,57,1.1,72,9.3,290,0.0
2018/05/21,1002.3,1003.7,1001.4,84,84,0.8,77,7.1,71,0.0
2018/05/22,1002.2,1004.2,1000.1,80,56,0.6,60,8.2,288,0.0
2018/05/23,1003.1,1004.4,1000.9,89,63,1.5,79,10.4,83,0.0
2018/05/24,1002.4,1004.2,1000.9,82,55,1.0,72,8.2,351,0.0
2018/05/25,999.9,1002.4,997.8,80,54,0.6,214,7.1,260,0.0
2018/05/26,999.2,1000.8,997.9,75,51,0.8,213,8.8,346,0.0
2018/05/27,1000.7,1002.2,998.7,75,35,0.5,35,6.0,197,0.0
2018/05/28,1001.2,1003.0,1000.1,79,50,0.9,81,8.8,302,0.0
2018/05/29,1002.3,1003.9,1000.9,84,54,0.6,80,7.1,259,4.5
2018/05/30,1002.5,1004.0,1000.3,87,53,0.5,167,8.2,156,22.0
2018/05/31,1002.0,1003.9,1000.2,80,54,0.8,72,9.9,286,0.0
2018/07/01,995.8,997.6,994.1,78,61,1.2,243,11.0,258,0.0
2018/07/02,994.0,995.2,992.0,62,45,1.3,224,11.5,230,0.0
2018/07/03,993.2,994.5,991.5,62,49,1.4,225,14.3,233,0.0
2018/07/04,993.0,994.3,990.9,59,45,1.4,227,13.7,279,0.0
2018/07/05,993.5,995.3,992.3,69,54,0.8,124,11.0,243,0.0
2018/07/06,994.9,996.7,993.4,71,46,0.5,75,8.2,97,0.0
2018/07/07,997.1,999.1,995.8,85,58,0.3,79,6.0,256,0.5
2018/07/08,998.7,1000.6,997.0,76,53,0.4,89,5.5,63,0.0
2018/07/09,999.6,1001.4,997.2,70,46,1.3,75,9.3,100,0.0
2018/07/10,994.7,1000.1,982.9,89,71,1.0,83,17.6,248,55.0
2018/07/11,991.1,998.7,979.9,91,79,1.2,23,18.2,226,54.0
2018/07/12,998.8,1000.2,997.3,78,64,1.4,92,10.4,103,0.0
2018/07/13,999.3,1000.4,998.0,67,56,2.1,82,13.2,109,0.0
2018/07/14,998.9,1000.0,997.2,66,56,2.2,81,13.7,115,0.0
2018/07/15,998.8,999.8,997.9,66,50,2.2,75,11.5,124,0.0
2018/07/16,997.9,999.3,996.2,82,67,2.2,77,10.4,102,0.0
2018/07/17,997.1,998.1,995.6,75,63,2.3,71,14.8,118,0.0
2018/07/18,997.7,999.2,996.4,73,55,2.2,76,10.4,105,0.0
2018/07/19,998.4,999.7,996.9,81,62,1.7,82,9.3,49,0.0
2018/07/20,996.6,998.1,995.2,84,59,1.3,78,9.3,60,0.0
2018/07/21,993.4,995.6,991.9,92,59,0.6,63,12.1,273,10.0
2018/07/22,993.3,995.3,992.0,83,59,0.7,220,11.0,239,0.0
2018/07/23,995.6,998.7,992.8,80,68,0.5,233,6.0,197,0.0
2018/07/24,998.8,1000.3,997.6,86,59,0.2,195,5.5,102,2.5
2018/07/25,999.3,1001.1,997.5,82,60,0.2,66,5.5,114,0.0
2018/07/26,999.0,1000.6,997.0,80,58,0.3,43,5.5,78,0.0
2018/07/27,999.1,1000.7,997.5,85,62,0.6,65,6.6,89,4.5
2018/07/28,998.7,1000.3,996.4,80,52,0.5,81,6.0,105,0.0
2018/07/29,997.3,998.9,995.3,71,46,0.8,226,7.7,284,0.0
2018/07/30,996.9,998.1,994.8,73,50,1.3,223,8.8,268,0.0
2018/07/31,996.5,998.0,994.2,69,45,1.0,219,8.8,219,0.0
2018/08/01,995.6,997.2,993.5,77,45,1.4,227,11.5,265,0.0
2018/08/02,994.4,996.1,992.1,70,43,1.4,225,10.4,231,0.0
2018/08/03,995.7,997.8,994.0,83,45,0.3,52,7.7,89,4.5
2018/08/04,997.6,999.0,996.1,83,51,0.2,88,6.0,17,0.0
2018/08/05,998.4,1000.1,996.7,79,55,0.3,53,7.7,98,0.0
2018/08/06,997.7,999.6,995.4,74,54,0.9,80,10.4,92,0.0
2018/08/07,996.9,998.3,995.1,71,49,1.0,80,9.9,88,0.0
2018/08/08,997.1,998.3,995.8,77,55,0.9,65,9.9,106,0.0
2018/08/09,997.2,998.5,995.9,77,55,0.8,78,8.2,110,0.0
2018/08/10,996.0,997.5,994.1,76,47,0.7,67,8.2,75,0.0
2018/08/11,992.9,995.6,990.4,79,49,0.4,74,6.0,246,0.5
2018/08/12,989.2,991.5,987.3,89,77,0.7,214,9.3,220,25.0
2018/08/13,991.4,993.1,989.3,84,68,0.7,69,8.2,80,0.0
2018/08/14,992.3,993.4,990.3,93,81,0.5,57,6.6,254,8.0
2018/08/15,993.4,994.6,992.0,85,68,0.9,224,12.6,222,0.0
2018/08/16,992.8,994.5,990.9,76,54,1.0,221,8.8,242,0.0
2018/08/17,992.2,994.6,990.3,83,44,0.4,25,7.7,59,9.0
2018/08/18,994.7,995.9,993.4,93,75,0.4,69,7.1,91,41.5
2018/08/19,996.4,998.1,995.1,91,60,0.4,199,7.7,74,0.0
2018/08/20,995.6,997.6,994.2,87,53,0.3,191,6.0,75,8.5
2018/08/21,993.1,994.7,991.3,83,54,0.4,53,5.5,111,0.0
2018/08/22,991.0,992.8,988.7,80,56,0.8,71,8.2,66,0.0
2018/08/23,988.4,990.2,986.7,87,72,1.5,75,10.4,74,0.0
2018/08/24,989.7,991.4,987.9,93,73,0.6,69,6.6,99,1.0
2018/08/25,990.9,992.3,989.6,84,69,0.8,78,9.9,58,0.0
2018/08/26,992.9,995.6,991.0,88,68,0.6,90,8.2,127,7.0
2018/08/27,996.7,999.7,994.7,87,64,0.4,42,7.1,206,6.5
2018/08/28,999.0,1000.7,997.4,90,57,0.4,64,8.2,50,9.0
2018/08/29,999.7,1002.0,998.1,86,44,0.2,78,4.9,96,1.0
2018/08/30,1002.8,1005.3,1000.7,90,56,0.2,48,4.9,265,32.0
2018/08/31,1004.6,1005.5,1003.3,88,46,0.4,27,7.7,147,7.5
2018/09/01,1002.8,1005.1,1000.9,83,25,0.2,135,6.0,207,5.5
2018/09/02,999.8,1002.0,997.8,80,53,0.4,2,6.0,210,0.0
2018/09/03,997.4,999.5,995.3,68,23,1.0,229,9.9,238,0.0
2018/09/04,996.5,998.3,994.5,70,27,0.6,227,7.7,259,0.0
2018/09/05,998.0,999.2,996.7,74,34,0.5,64,5.5,99,0.0
2018/09/06,998.1,999.2,996.3,80,42,0.4,4,6.6,251,3.5
2018/09/07,998.7,1000.7,997.4,86,52,0.5,187,8.2,73,2.0
2018/09/08,1000.7,1002.4,999.2,90,65,0.5,21,7.1,285,149.0
2018/09/09,1003.4,1006.6,1001.2,97,88,0.6,97,8.2,83,26.0
2018/09/10,1003.7,1006.2,1000.8,96,89,1.3,83,8.2,90,15.0
2018/09/11,1000.4,1002.2,997.9,70,26,1.4,68,11.0,49,0.0
2018/09/12,1001.6,1002.8,1000.6,71,39,0.5,24,8.2,112,0.0
2018/09/13,1002.1,1003.6,1000.7,66,34,1.4,74,8.8,51,0.0
2018/09/14,1002.1,1003.5,1000.6,75,57,2.0,78,9.9,83,0.0
2018/09/15,999.0,1001.7,996.8,81,69,2.9,74,17.1,43,25.0
2018/09/16,1000.4,1004.0,996.5,74,65,2.2,71,16.5,48,3.5
2018/09/17,1004.7,1007.7,1002.5,66,44,0.4,76,6.0,118,0.0
2018/09/18,1006.4,1007.9,1004.4,69,47,1.1,69,9.9,111,0.0
2018/09/19,1004.5,1006.6,1002.2,66,47,1.3,86,9.9,119,0.0
2018/09/20,1002.7,1004.2,1000.8,67,36,0.5,71,7.7,267,0.0
2018/09/21,1004.1,1006.6,1002.0,75,37,0.5,78,7.1,270,0.0
2018/09/22,1006.2,1007.3,1005.0,77,48,0.4,60,5.5,79,8.5
2018/09/23,1005.1,1006.9,1003.1,85,39,0.8,61,8.2,99,0.0
2018/09/24,1003.2,1005.3,1001.7,79,51,0.6,70,7.7,6,9.5
2018/09/25,1001.8,1003.4,1000.2,74,41,0.9,80,8.2,102,2.0
2018/09/26,1001.5,1002.8,999.8,91,73,0.3,13,5.5,63,16.5
2018/09/27,1001.3,1002.4,1000.1,80,41,0.4,6,7.1,350,18.0
